iid1	iid2	chr	start	end	sum_IBD>8
FAM001_ID001	I0235	9	35937611	79539677	795.1826572328581
FAM001_ID001	I0235	9	84736303	90936207	795.1826572328581
FAM001_ID001	I0235	9	102168293	110159566	795.1826572328581
FAM001_ID001	I0235	9	112418293	116857165	795.1826572328581
FAM001_ID001	I0235	9	126355642	141027939	795.1826572328581
FAM001_ID001	I0235	10	6152310	9038134	795.1826572328581
FAM001_ID001	I0235	10	26889823	31352254	795.1826572328581
FAM001_ID001	I0235	10	44695546	70419806	795.1826572328581
FAM001_ID001	I0235	10	79543077	83757199	795.1826572328581
FAM001_ID001	I0235	10	117871009	125677788	795.1826572328581
FAM001_ID001	I0235	10	130366214	133324295	795.1826572328581
FAM001_ID001	I0235	11	1873950	9825664	795.1826572328581
FAM001_ID001	I0235	11	15985264	32168691	795.1826572328581
FAM001_ID001	I0235	11	68162306	81241225	795.1826572328581
FAM001_ID001	I0235	11	92578169	98807358	795.1826572328581
FAM001_ID001	I0235	11	125947954	134942543	795.1826572328581
FAM001_ID001	I0235	12	340535	4670229	795.1826572328581
FAM001_ID001	I0235	12	9905690	13363033	795.1826572328581
FAM001_ID001	I0235	12	15252090	24928159	795.1826572328581
FAM001_ID001	I0235	12	47664751	57212490	795.1826572328581
FAM001_ID001	I0235	12	60477365	69513996	795.1826572328581
FAM001_ID001	I0235	12	77756615	83511984	795.1826572328581
FAM001_ID001	I0235	12	92736111	97723439	795.1826572328581
FAM001_ID001	I0235	12	101150984	108017689	795.1826572328581
FAM001_ID001	I0235	12	125731076	128044701	795.1826572328581
FAM001_ID001	I0235	12	128229809	131903808	795.1826572328581
FAM001_ID001	I0235	13	19509431	30687379	795.1826572328581
FAM001_ID001	I0235	13	33779564	44233186	795.1826572328581
FAM001_ID001	I0235	13	69768374	76720387	795.1826572328581
FAM001_ID001	I0235	13	94431085	100739135	795.1826572328581
FAM001_ID001	I0235	13	103685066	107784335	795.1826572328581
FAM001_ID001	I0235	13	111693663	115103150	795.1826572328581
FAM001_ID001	I0235	14	22794295	28953087	795.1826572328581
FAM001_ID001	I0235	14	33255298	36683779	795.1826572328581
FAM001_ID001	I0235	14	53700341	62176891	795.1826572328581
FAM001_ID001	I0235	14	75022751	83888535	795.1826572328581
FAM001_ID001	I0235	14	92338342	97162896	795.1826572328581
FAM001_ID001	I0235	14	101706094	107287663	795.1826572328581
FAM001_ID001	I0235	15	23648792	29618350	795.1826572328581
FAM001_ID001	I0235	15	36428174	40534077	795.1826572328581
FAM001_ID001	I0235	15	41249273	51646369	795.1826572328581
FAM001_ID001	I0235	15	54534056	70606453	795.1826572328581
FAM001_ID001	I0235	15	92105748	96675578	795.1826572328581
FAM001_ID001	I0235	15	97982644	100851032	795.1826572328581
FAM001_ID001	I0235	16	873448	6214147	795.1826572328581
FAM001_ID001	I0235	16	6447771	23608871	795.1826572328581
FAM001_ID001	I0235	16	24332990	58145585	795.1826572328581
FAM001_ID001	I0235	16	76655082	80916855	795.1826572328581
FAM001_ID001	I0235	16	84902717	87199038	795.1826572328581
FAM001_ID001	I0235	17	400959	3390302	795.1826572328581
FAM001_ID001	I0235	17	3926771	11622978	795.1826572328581
FAM001_ID001	I0235	17	12156872	25770345	795.1826572328581
FAM001_ID001	I0235	17	33004089	47594519	795.1826572328581
FAM001_ID001	I0235	17	56501420	77545109	795.1826572328581
FAM001_ID001	I0235	18	158917	11225436	795.1826572328581
FAM001_ID001	I0235	18	11578128	35256713	795.1826572328581
FAM001_ID001	I0235	18	63114380	67960594	795.1826572328581
FAM001_ID001	I0235	18	70019278	73108382	795.1826572328581
FAM001_ID001	I0235	19	2629845	10104400	795.1826572328581
FAM001_ID001	I0235	19	15198507	21386126	795.1826572328581
FAM001_ID001	I0235	19	29768514	34328327	795.1826572328581
FAM001_ID001	I0235	19	39472103	48602948	795.1826572328581
FAM001_ID001	I0235	19	51193146	55451797	795.1826572328581
FAM001_ID001	I0235	19	55732500	59087479	795.1826572328581
FAM001_ID001	I0235	20	4854682	7226483	795.1826572328581
FAM001_ID001	I0235	20	10337546	14686297	795.1826572328581
FAM001_ID001	I0235	20	38957752	46848588	795.1826572328581
FAM001_ID001	I0235	20	52528106	57196101	795.1826572328581
FAM001_ID001	I0235	21	15454659	48100155	795.1826572328581
FAM001_ID001	I0235	22	19532378	27869646	795.1826572328581
FAM001_ID001	I0235	22	36140683	40092864	795.1826572328581
FAM001_ID001	I0235	22	49002281	50599466	795.1826572328581
FAM001_ID001	I0048	1	1152631	11696618	726.0488140070624
FAM001_ID001	I0048	1	23078364	33448509	726.0488140070624
FAM001_ID001	I0048	1	119504284	157407963	726.0488140070624
FAM001_ID001	I0048	1	167178161	173523726	726.0488140070624
FAM001_ID001	I0048	1	203707804	214767794	726.0488140070624
FAM001_ID001	I0048	1	238962668	241581541	726.0488140070624
FAM001_ID001	I0048	2	1708502	4475913	726.0488140070624
FAM001_ID001	I0048	2	16443492	20841722	726.0488140070624
FAM001_ID001	I0048	2	68559450	81169123	726.0488140070624
FAM001_ID001	I0048	2	116415803	121949182	726.0488140070624
FAM001_ID001	I0048	2	128688443	134717120	726.0488140070624
FAM001_ID001	I0048	2	201496111	215510825	726.0488140070624
FAM001_ID001	I0048	2	235495729	240299620	726.0488140070624
FAM001_ID001	I0048	3	22419540	28052328	726.0488140070624
FAM001_ID001	I0048	3	73689392	95685508	726.0488140070624
FAM001_ID001	I0048	3	112953316	117807681	726.0488140070624
FAM001_ID001	I0048	4	3704648	5843328	726.0488140070624
FAM001_ID001	I0048	4	6264388	10743124	726.0488140070624
FAM001_ID001	I0048	4	24293599	29899300	726.0488140070624
FAM001_ID001	I0048	4	94505733	105704161	726.0488140070624
FAM001_ID001	I0048	4	187502246	190897284	726.0488140070624
FAM001_ID001	I0048	5	3029868	6164417	726.0488140070624
FAM001_ID001	I0048	5	73218861	79392193	726.0488140070624
FAM001_ID001	I0048	5	168899987	172336659	726.0488140070624
FAM001_ID001	I0048	6	410848	5392378	726.0488140070624
FAM001_ID001	I0048	6	99610074	107089289	726.0488140070624
FAM001_ID001	I0048	6	145667005	150926564	726.0488140070624
FAM001_ID001	I0048	6	155515255	160100640	726.0488140070624
FAM001_ID001	I0048	7	15891740	20278642	726.0488140070624
FAM001_ID001	I0048	7	97678234	105487951	726.0488140070624
FAM001_ID001	I0048	8	8744240	13385822	726.0488140070624
FAM001_ID001	I0048	8	18975171	22811385	726.0488140070624
FAM001_ID001	I0048	8	36157730	42102248	726.0488140070624
FAM001_ID001	I0048	8	70809261	75682535	726.0488140070624
FAM001_ID001	I0048	8	96732452	104392010	726.0488140070624
FAM001_ID001	I0048	8	139141106	146296414	726.0488140070624
FAM001_ID001	I0048	9	7778886	11953279	726.0488140070624
FAM001_ID001	I0048	9	13741905	18823505	726.0488140070624
FAM001_ID001	I0048	9	25049865	29423651	726.0488140070624
FAM001_ID001	I0048	9	85365505	94406084	726.0488140070624
FAM001_ID001	I0048	9	112196971	126049975	726.0488140070624
FAM001_ID001	I0048	9	130369862	134111392	726.0488140070624
FAM001_ID001	I0048	9	134688326	141027939	726.0488140070624
FAM001_ID001	I0048	10	750414	3868392	726.0488140070624
FAM001_ID001	I0048	10	5026096	12328010	726.0488140070624
FAM001_ID001	I0048	10	12654884	19400845	726.0488140070624
FAM001_ID001	I0048	10	43820626	71549801	726.0488140070624
FAM001_ID001	I0048	10	87740753	93665816	726.0488140070624
FAM001_ID001	I0048	10	110397130	121711911	726.0488140070624
FAM001_ID001	I0048	10	130174418	135434303	726.0488140070624
FAM001_ID001	I0048	11	4812703	9545849	726.0488140070624
FAM001_ID001	I0048	11	20129075	26376241	726.0488140070624
FAM001_ID001	I0048	11	35420792	45500427	726.0488140070624
FAM001_ID001	I0048	11	68980335	78813053	726.0488140070624
FAM001_ID001	I0048	11	89990909	97867665	726.0488140070624
FAM001_ID001	I0048	11	118040642	122878095	726.0488140070624
FAM001_ID001	I0048	11	125903718	134161452	726.0488140070624
FAM001_ID001	I0048	12	2133101	4672394	726.0488140070624
FAM001_ID001	I0048	12	47723154	58527339	726.0488140070624
FAM001_ID001	I0048	12	60263723	70311069	726.0488140070624
FAM001_ID001	I0048	12	79481297	89939324	726.0488140070624
FAM001_ID001	I0048	12	93609730	97356890	726.0488140070624
FAM001_ID001	I0048	12	116803438	128022828	726.0488140070624
FAM001_ID001	I0048	12	128229809	133810286	726.0488140070624
FAM001_ID001	I0048	13	19496434	25084316	726.0488140070624
FAM001_ID001	I0048	13	25767115	34716568	726.0488140070624
FAM001_ID001	I0048	13	69549942	76482879	726.0488140070624
FAM001_ID001	I0048	13	102309738	115103150	726.0488140070624
FAM001_ID001	I0048	14	20480547	23245301	726.0488140070624
FAM001_ID001	I0048	14	24906094	34163145	726.0488140070624
FAM001_ID001	I0048	14	53424661	58580877	726.0488140070624
FAM001_ID001	I0048	14	60352299	68103780	726.0488140070624
FAM001_ID001	I0048	14	71339852	79194169	726.0488140070624
FAM001_ID001	I0048	14	79855991	89577749	726.0488140070624
FAM001_ID001	I0048	14	95273595	107287663	726.0488140070624
FAM001_ID001	I0048	15	24046527	33932990	726.0488140070624
FAM001_ID001	I0048	15	36815340	51646369	726.0488140070624
FAM001_ID001	I0048	15	56818174	65202301	726.0488140070624
FAM001_ID001	I0048	15	67043824	71414363	726.0488140070624
FAM001_ID001	I0048	15	78953785	84205754	726.0488140070624
FAM001_ID001	I0048	15	93600976	99691123	726.0488140070624
FAM001_ID001	I0048	16	873448	6214147	726.0488140070624
FAM001_ID001	I0048	16	6447771	23557718	726.0488140070624
FAM001_ID001	I0048	16	25234671	29221318	726.0488140070624
FAM001_ID001	I0048	16	56994894	61984382	726.0488140070624
FAM001_ID001	I0048	17	404617	6406883	726.0488140070624
FAM001_ID001	I0048	17	7929777	10006097	726.0488140070624
FAM001_ID001	I0048	17	18675938	62067353	726.0488140070624
FAM001_ID001	I0048	17	72118617	77940637	726.0488140070624
FAM001_ID001	I0048	18	2535719	9965731	726.0488140070624
FAM001_ID001	I0048	18	12029857	22077035	726.0488140070624
FAM001_ID001	I0048	18	44137671	56701069	726.0488140070624
FAM001_ID001	I0048	18	62608056	70188697	726.0488140070624
FAM001_ID001	I0048	18	70538889	75973042	726.0488140070624
FAM001_ID001	I0048	19	983621	5517034	726.0488140070624
FAM001_ID001	I0048	19	8901994	45504349	726.0488140070624
FAM001_ID001	I0048	19	49206172	53636016	726.0488140070624
FAM001_ID001	I0048	19	54257922	59087479	726.0488140070624
FAM001_ID001	I0048	20	213014	4388454	726.0488140070624
FAM001_ID001	I0048	20	6594349	15846212	726.0488140070624
FAM001_ID001	I0048	20	52677705	59074219	726.0488140070624
FAM001_ID001	I0048	20	60258851	62683275	726.0488140070624
FAM001_ID001	I0048	21	18003961	27903769	726.0488140070624
FAM001_ID001	I0048	21	28717815	48100155	726.0488140070624
FAM001_ID001	I0048	22	17412806	34704954	726.0488140070624
FAM001_ID001	I0048	22	43361804	45587058	726.0488140070624
FAM001_ID001	I0371	1	1156131	4133096	681.0505725160444
FAM001_ID001	I0371	1	4603370	7314529	681.0505725160444
FAM001_ID001	I0371	1	10825577	15309861	681.0505725160444
FAM001_ID001	I0371	1	18526148	27367693	681.0505725160444
FAM001_ID001	I0371	1	60506744	66386116	681.0505725160444
FAM001_ID001	I0371	1	119535463	153327756	681.0505725160444
FAM001_ID001	I0371	1	201527952	208973209	681.0505725160444
FAM001_ID001	I0371	1	211662836	218314743	681.0505725160444
FAM001_ID001	I0371	1	234724691	238445455	681.0505725160444
FAM001_ID001	I0371	1	244393505	248130073	681.0505725160444
FAM001_ID001	I0371	2	106692	5990888	681.0505725160444
FAM001_ID001	I0371	2	13814612	18616479	681.0505725160444
FAM001_ID001	I0371	2	69204867	75274127	681.0505725160444
FAM001_ID001	I0371	2	108019522	118362509	681.0505725160444
FAM001_ID001	I0371	2	128838634	134549860	681.0505725160444
FAM001_ID001	I0371	2	204574890	211508287	681.0505725160444
FAM001_ID001	I0371	2	218026864	225304586	681.0505725160444
FAM001_ID001	I0371	3	5163452	7849434	681.0505725160444
FAM001_ID001	I0371	3	169017280	175430949	681.0505725160444
FAM001_ID001	I0371	4	2465304	4675296	681.0505725160444
FAM001_ID001	I0371	4	27345562	35010647	681.0505725160444
FAM001_ID001	I0371	4	78182037	91843130	681.0505725160444
FAM001_ID001	I0371	4	162668525	170158097	681.0505725160444
FAM001_ID001	I0371	4	173929354	178614159	681.0505725160444
FAM001_ID001	I0371	5	31769314	38373398	681.0505725160444
FAM001_ID001	I0371	5	84096780	95809809	681.0505725160444
FAM001_ID001	I0371	5	148020950	151940822	681.0505725160444
FAM001_ID001	I0371	5	161669881	169815484	681.0505725160444
FAM001_ID001	I0371	6	2705305	5377362	681.0505725160444
FAM001_ID001	I0371	6	155692084	163768368	681.0505725160444
FAM001_ID001	I0371	7	70010479	85618492	681.0505725160444
FAM001_ID001	I0371	7	137297981	146943356	681.0505725160444
FAM001_ID001	I0371	8	5227409	13441311	681.0505725160444
FAM001_ID001	I0371	8	15838886	20313535	681.0505725160444
FAM001_ID001	I0371	8	26682677	31027314	681.0505725160444
FAM001_ID001	I0371	8	117957039	123773791	681.0505725160444
FAM001_ID001	I0371	8	126021164	129115217	681.0505725160444
FAM001_ID001	I0371	9	3197716	7289445	681.0505725160444
FAM001_ID001	I0371	9	13856937	18778319	681.0505725160444
FAM001_ID001	I0371	9	19752860	27723858	681.0505725160444
FAM001_ID001	I0371	9	36010362	71832343	681.0505725160444
FAM001_ID001	I0371	9	74948556	99015935	681.0505725160444
FAM001_ID001	I0371	9	117896185	126031850	681.0505725160444
FAM001_ID001	I0371	9	130201941	141027939	681.0505725160444
FAM001_ID001	I0371	10	4216358	6576881	681.0505725160444
FAM001_ID001	I0371	10	7049985	14131761	681.0505725160444
FAM001_ID001	I0371	10	26092558	30559414	681.0505725160444
FAM001_ID001	I0371	10	44692843	67709586	681.0505725160444
FAM001_ID001	I0371	10	116149368	124745323	681.0505725160444
FAM001_ID001	I0371	10	130408854	132545698	681.0505725160444
FAM001_ID001	I0371	11	10772555	34919867	681.0505725160444
FAM001_ID001	I0371	11	44023161	62037583	681.0505725160444
FAM001_ID001	I0371	11	68815523	79797550	681.0505725160444
FAM001_ID001	I0371	11	94212048	98998478	681.0505725160444
FAM001_ID001	I0371	11	113461680	118750321	681.0505725160444
FAM001_ID001	I0371	11	120118498	123922431	681.0505725160444
FAM001_ID001	I0371	11	126666201	130190152	681.0505725160444
FAM001_ID001	I0371	11	131877903	134746130	681.0505725160444
FAM001_ID001	I0371	12	2569458	4771682	681.0505725160444
FAM001_ID001	I0371	12	5063897	9532395	681.0505725160444
FAM001_ID001	I0371	12	16875965	24925239	681.0505725160444
FAM001_ID001	I0371	12	48403229	61737063	681.0505725160444
FAM001_ID001	I0371	12	65100884	70055978	681.0505725160444
FAM001_ID001	I0371	12	86139905	98780740	681.0505725160444
FAM001_ID001	I0371	12	127688001	133318989	681.0505725160444
FAM001_ID001	I0371	13	19611008	25212667	681.0505725160444
FAM001_ID001	I0371	13	29203204	43493632	681.0505725160444
FAM001_ID001	I0371	13	73176451	80585091	681.0505725160444
FAM001_ID001	I0371	13	101524972	108708242	681.0505725160444
FAM001_ID001	I0371	14	23371780	28052909	681.0505725160444
FAM001_ID001	I0371	14	30395066	34591295	681.0505725160444
FAM001_ID001	I0371	14	50525452	55565165	681.0505725160444
FAM001_ID001	I0371	14	84928889	91611001	681.0505725160444
FAM001_ID001	I0371	15	22799908	32515849	681.0505725160444
FAM001_ID001	I0371	15	33087472	42327556	681.0505725160444
FAM001_ID001	I0371	15	46032151	62861409	681.0505725160444
FAM001_ID001	I0371	15	88246781	92677517	681.0505725160444
FAM001_ID001	I0371	15	93176983	96530880	681.0505725160444
FAM001_ID001	I0371	15	97268718	99453563	681.0505725160444
FAM001_ID001	I0371	16	873448	6214147	681.0505725160444
FAM001_ID001	I0371	16	6447771	20258838	681.0505725160444
FAM001_ID001	I0371	16	22743803	54558562	681.0505725160444
FAM001_ID001	I0371	16	57775832	63665202	681.0505725160444
FAM001_ID001	I0371	16	69832970	76055486	681.0505725160444
FAM001_ID001	I0371	16	84750595	87058866	681.0505725160444
FAM001_ID001	I0371	17	4512492	7606401	681.0505725160444
FAM001_ID001	I0371	17	12156872	27536374	681.0505725160444
FAM001_ID001	I0371	17	34371659	49791175	681.0505725160444
FAM001_ID001	I0371	17	50963318	55932988	681.0505725160444
FAM001_ID001	I0371	17	56601552	68511145	681.0505725160444
FAM001_ID001	I0371	17	71622669	81041077	681.0505725160444
FAM001_ID001	I0371	18	5640966	9811021	681.0505725160444
FAM001_ID001	I0371	18	10210212	19455004	681.0505725160444
FAM001_ID001	I0371	18	69134205	75973042	681.0505725160444
FAM001_ID001	I0371	19	907673	18829770	681.0505725160444
FAM001_ID001	I0371	19	37856353	44614208	681.0505725160444
FAM001_ID001	I0371	19	49170468	52932465	681.0505725160444
FAM001_ID001	I0371	19	53693524	55046487	681.0505725160444
FAM001_ID001	I0371	20	389881	2466425	681.0505725160444
FAM001_ID001	I0371	20	8810585	11845930	681.0505725160444
FAM001_ID001	I0371	20	20282344	33527838	681.0505725160444
FAM001_ID001	I0371	20	46399935	52170536	681.0505725160444
FAM001_ID001	I0371	20	59569516	61793778	681.0505725160444
FAM001_ID001	I0371	21	16126147	19999399	681.0505725160444
FAM001_ID001	I0371	21	28109824	48100155	681.0505725160444
FAM001_ID001	I0371	22	17580394	20129538	681.0505725160444
FAM001_ID001	I0371	22	20977292	23813258	681.0505725160444
FAM001_ID001	I0371	22	25189055	28022195	681.0505725160444
FAM001_ID001	I0371	22	36596652	50902075	681.0505725160444
FAM001_ID001	I0049	1	5316838	9533238	678.9064939165381
FAM001_ID001	I0049	1	18331332	21902950	678.9064939165381
FAM001_ID001	I0049	1	29776817	37189532	678.9064939165381
FAM001_ID001	I0049	1	119002799	154638826	678.9064939165381
FAM001_ID001	I0049	1	172191394	181443014	678.9064939165381
FAM001_ID001	I0049	1	209841023	216935424	678.9064939165381
FAM001_ID001	I0049	1	244338093	247494162	678.9064939165381
FAM001_ID001	I0049	2	68012459	75440600	678.9064939165381
FAM001_ID001	I0049	2	129593356	134889971	678.9064939165381
FAM001_ID001	I0049	2	229245558	233805245	678.9064939165381
FAM001_ID001	I0049	2	237552810	240610385	678.9064939165381
FAM001_ID001	I0049	3	6426456	10376325	678.9064939165381
FAM001_ID001	I0049	3	70463330	73588223	678.9064939165381
FAM001_ID001	I0049	3	140938546	148187003	678.9064939165381
FAM001_ID001	I0049	3	169031131	173753511	678.9064939165381
FAM001_ID001	I0049	4	7304654	11117827	678.9064939165381
FAM001_ID001	I0049	4	21947674	26132361	678.9064939165381
FAM001_ID001	I0049	4	58271686	70516671	678.9064939165381
FAM001_ID001	I0049	4	183525697	186386587	678.9064939165381
FAM001_ID001	I0049	5	16037234	21269337	678.9064939165381
FAM001_ID001	I0049	5	174515632	177969010	678.9064939165381
FAM001_ID001	I0049	6	90644602	97694224	678.9064939165381
FAM001_ID001	I0049	6	106924458	113969527	678.9064939165381
FAM001_ID001	I0049	6	130598459	135382980	678.9064939165381
FAM001_ID001	I0049	6	165063590	168952929	678.9064939165381
FAM001_ID001	I0049	7	6347851	8892394	678.9064939165381
FAM001_ID001	I0049	7	24902762	31351597	678.9064939165381
FAM001_ID001	I0049	8	17948008	22001072	678.9064939165381
FAM001_ID001	I0049	8	26714874	31558836	678.9064939165381
FAM001_ID001	I0049	8	35024942	41592620	678.9064939165381
FAM001_ID001	I0049	8	70414284	75692400	678.9064939165381
FAM001_ID001	I0049	8	101494012	113321012	678.9064939165381
FAM001_ID001	I0049	8	124027562	129681240	678.9064939165381
FAM001_ID001	I0049	8	138909719	143265173	678.9064939165381
FAM001_ID001	I0049	9	216124	4162453	678.9064939165381
FAM001_ID001	I0049	9	8172046	16129630	678.9064939165381
FAM001_ID001	I0049	9	27178697	76758762	678.9064939165381
FAM001_ID001	I0049	9	78067915	85439449	678.9064939165381
FAM001_ID001	I0049	9	90043804	94254943	678.9064939165381
FAM001_ID001	I0049	9	109319711	114577770	678.9064939165381
FAM001_ID001	I0049	9	118338852	122996420	678.9064939165381
FAM001_ID001	I0049	9	130498120	141027939	678.9064939165381
FAM001_ID001	I0049	10	6643803	15977878	678.9064939165381
FAM001_ID001	I0049	10	36842708	68959841	678.9064939165381
FAM001_ID001	I0049	10	70827281	76232530	678.9064939165381
FAM001_ID001	I0049	10	100134036	112559289	678.9064939165381
FAM001_ID001	I0049	10	117735419	121450267	678.9064939165381
FAM001_ID001	I0049	11	462105	5369851	678.9064939165381
FAM001_ID001	I0049	11	8484089	13107163	678.9064939165381
FAM001_ID001	I0049	11	19426777	25383168	678.9064939165381
FAM001_ID001	I0049	11	92627117	98105071	678.9064939165381
FAM001_ID001	I0049	11	114179701	118436429	678.9064939165381
FAM001_ID001	I0049	11	122235623	126315727	678.9064939165381
FAM001_ID001	I0049	11	129910584	134942543	678.9064939165381
FAM001_ID001	I0049	12	1638171	4564613	678.9064939165381
FAM001_ID001	I0049	12	9822952	15181064	678.9064939165381
FAM001_ID001	I0049	12	16707237	29118776	678.9064939165381
FAM001_ID001	I0049	12	48403229	57535266	678.9064939165381
FAM001_ID001	I0049	12	68273644	73573956	678.9064939165381
FAM001_ID001	I0049	12	92830838	98579440	678.9064939165381
FAM001_ID001	I0049	12	125759099	132115667	678.9064939165381
FAM001_ID001	I0049	13	25769565	30762884	678.9064939165381
FAM001_ID001	I0049	13	33227912	41772136	678.9064939165381
FAM001_ID001	I0049	13	42349482	47429228	678.9064939165381
FAM001_ID001	I0049	13	66205109	76775084	678.9064939165381
FAM001_ID001	I0049	13	93133782	99741484	678.9064939165381
FAM001_ID001	I0049	13	101596322	110533267	678.9064939165381
FAM001_ID001	I0049	13	111314904	115103150	678.9064939165381
FAM001_ID001	I0049	14	20480547	42183025	678.9064939165381
FAM001_ID001	I0049	14	54086463	60636538	678.9064939165381
FAM001_ID001	I0049	14	69819926	77454256	678.9064939165381
FAM001_ID001	I0049	14	97525577	107287663	678.9064939165381
FAM001_ID001	I0049	15	22914428	29394009	678.9064939165381
FAM001_ID001	I0049	15	31108789	36417486	678.9064939165381
FAM001_ID001	I0049	15	36827619	49998682	678.9064939165381
FAM001_ID001	I0049	15	58108767	63341996	678.9064939165381
FAM001_ID001	I0049	15	66463708	91382057	678.9064939165381
FAM001_ID001	I0049	15	92055771	102376761	678.9064939165381
FAM001_ID001	I0049	16	873448	6214147	678.9064939165381
FAM001_ID001	I0049	16	6447771	25898677	678.9064939165381
FAM001_ID001	I0049	16	31347350	56369165	678.9064939165381
FAM001_ID001	I0049	16	73819461	79186196	678.9064939165381
FAM001_ID001	I0049	16	80556085	86979824	678.9064939165381
FAM001_ID001	I0049	17	1660611	10851630	678.9064939165381
FAM001_ID001	I0049	17	11100665	13458761	678.9064939165381
FAM001_ID001	I0049	17	34146818	45780911	678.9064939165381
FAM001_ID001	I0049	17	51277058	60271972	678.9064939165381
FAM001_ID001	I0049	17	68677116	74912132	678.9064939165381
FAM001_ID001	I0049	17	75094971	81021631	678.9064939165381
FAM001_ID001	I0049	18	158917	7137068	678.9064939165381
FAM001_ID001	I0049	18	7524275	10181500	678.9064939165381
FAM001_ID001	I0049	18	20058108	45549279	678.9064939165381
FAM001_ID001	I0049	18	53687011	68656238	678.9064939165381
FAM001_ID001	I0049	18	70099192	73516816	678.9064939165381
FAM001_ID001	I0049	19	646900	4685276	678.9064939165381
FAM001_ID001	I0049	19	8935418	21782050	678.9064939165381
FAM001_ID001	I0049	19	22810938	32985120	678.9064939165381
FAM001_ID001	I0049	19	36661889	48205725	678.9064939165381
FAM001_ID001	I0049	19	52017487	59087479	678.9064939165381
FAM001_ID001	I0049	20	691592	2733894	678.9064939165381
FAM001_ID001	I0049	20	46401287	50233420	678.9064939165381
FAM001_ID001	I0049	20	52677705	56929947	678.9064939165381
FAM001_ID001	I0049	21	15454659	25079396	678.9064939165381
FAM001_ID001	I0049	21	25945452	48100155	678.9064939165381
FAM001_ID001	I0049	22	17599844	19198226	678.9064939165381
FAM001_ID001	I0049	22	19742193	23580987	678.9064939165381
FAM001_ID001	I0049	22	24414829	29015590	678.9064939165381
FAM001_ID001	I0354	1	3611892	11367163	661.674712142977
FAM001_ID001	I0354	1	118889621	154691445	661.674712142977
FAM001_ID001	I0354	1	210659966	216926944	661.674712142977
FAM001_ID001	I0354	1	230985540	235710572	661.674712142977
FAM001_ID001	I0354	1	241274518	245284307	661.674712142977
FAM001_ID001	I0354	2	19893209	24350907	661.674712142977
FAM001_ID001	I0354	2	29820586	34333297	661.674712142977
FAM001_ID001	I0354	2	125066976	134229008	661.674712142977
FAM001_ID001	I0354	2	203063848	213125175	661.674712142977
FAM001_ID001	I0354	2	218108144	222987121	661.674712142977
FAM001_ID001	I0354	2	236322566	240181521	661.674712142977
FAM001_ID001	I0354	3	5765409	9072286	661.674712142977
FAM001_ID001	I0354	3	61811007	65160691	661.674712142977
FAM001_ID001	I0354	3	171887048	182637840	661.674712142977
FAM001_ID001	I0354	4	7459344	10388610	661.674712142977
FAM001_ID001	I0354	4	31333616	37854327	661.674712142977
FAM001_ID001	I0354	4	60164589	69665970	661.674712142977
FAM001_ID001	I0354	4	104873754	113558640	661.674712142977
FAM001_ID001	I0354	4	163015034	168617492	661.674712142977
FAM001_ID001	I0354	4	170793724	176567359	661.674712142977
FAM001_ID001	I0354	4	184925991	187981262	661.674712142977
FAM001_ID001	I0354	5	1759000	4343987	661.674712142977
FAM001_ID001	I0354	5	16910605	25988284	661.674712142977
FAM001_ID001	I0354	5	127756829	140344294	661.674712142977
FAM001_ID001	I0354	5	167768114	171274885	661.674712142977
FAM001_ID001	I0354	6	42142244	47690067	661.674712142977
FAM001_ID001	I0354	6	103028147	109035396	661.674712142977
FAM001_ID001	I0354	6	153719985	159985856	661.674712142977
FAM001_ID001	I0354	7	4307664	7868613	661.674712142977
FAM001_ID001	I0354	7	138724873	144744047	661.674712142977
FAM001_ID001	I0354	7	151440162	156296584	661.674712142977
FAM001_ID001	I0354	8	19363963	22819138	661.674712142977
FAM001_ID001	I0354	8	26743306	31779265	661.674712142977
FAM001_ID001	I0354	8	140352050	144077253	661.674712142977
FAM001_ID001	I0354	9	209325	13525039	661.674712142977
FAM001_ID001	I0354	9	19519699	29091666	661.674712142977
FAM001_ID001	I0354	9	35797827	73472818	661.674712142977
FAM001_ID001	I0354	9	88673124	99016121	661.674712142977
FAM001_ID001	I0354	9	102080418	110231863	661.674712142977
FAM001_ID001	I0354	9	121010969	126049975	661.674712142977
FAM001_ID001	I0354	9	136454700	138324679	661.674712142977
FAM001_ID001	I0354	10	162102	4065762	661.674712142977
FAM001_ID001	I0354	10	11077415	14625316	661.674712142977
FAM001_ID001	I0354	10	15235954	21354398	661.674712142977
FAM001_ID001	I0354	10	28691402	35068814	661.674712142977
FAM001_ID001	I0354	10	37371261	72666972	661.674712142977
FAM001_ID001	I0354	10	85958739	92274482	661.674712142977
FAM001_ID001	I0354	10	115129261	124866446	661.674712142977
FAM001_ID001	I0354	10	126323279	135434303	661.674712142977
FAM001_ID001	I0354	11	454363	5079353	661.674712142977
FAM001_ID001	I0354	11	19260789	23161980	661.674712142977
FAM001_ID001	I0354	11	30628538	43526867	661.674712142977
FAM001_ID001	I0354	11	66985623	72950838	661.674712142977
FAM001_ID001	I0354	11	74170831	85532841	661.674712142977
FAM001_ID001	I0354	11	92328229	97528655	661.674712142977
FAM001_ID001	I0354	11	113143557	117100594	661.674712142977
FAM001_ID001	I0354	11	132324239	134942543	661.674712142977
FAM001_ID001	I0354	12	334342	3171510	661.674712142977
FAM001_ID001	I0354	12	5058870	9487577	661.674712142977
